0,深圳市艺梦来服饰有限公司
1,广州华腾实业投资有限公司
2,常州市美圣商贸有限公司
3,广州华腾实业投资有限公司
4,青岛汇通联合资产管理有限公司
5,广州沣鼎实业投资有限公司
6,广州沣鼎实业投资有限公司
7,北京互连众信科技有限公司
8,中源鹿控股（深圳）有限公司
9,科讯嘉联信息技术有限公司
10,广州沣鼎实业投资有限公司
11,南京奢狐电子商务有限公司
12,广州沣鼎实业投资有限公司
13,深圳市圣莉斯歌咨询管理有限公司
14,广州市巴图鲁信息科技有限公司
15,杭州宠恒电子商务有限公司
16,深圳市维度统计咨询股份有限公司
17,上海众结网络科技有限公司
18,上海太平洋房屋服务有限公司
19,中源鹿控股（深圳）有限公司
20,上海放牛娃信息科技有限公司
22,湖南舒比奇生活用品有限公司
23,广东铭太信息科技有限公司
24,济南雍贵企业管理咨询有限公司
25,北京中天方木教育科技有限公司
26,美律电子（深圳）有限公司
27,广州睿豪皮具实业有限公司
28,广州潮洋皮具贸易有限公司
29,滴滴出行
30,北京景气经济研究院有限公司成都分公司
31,南京我爱我家房屋租赁置换有限公司
32,苏州我爱我家房地产经纪有限公司海尚壹品分店
33,上海盛付通电子支付服务有限公司
34,华光（中国）投资有限公司
35,广州细刻网络科技有限公司
36,深圳市中海通物流股份有限公司
37,武汉深创在线科技有限公司
38,平安好房（上海）电子商务有限公司
39,上海点美投资咨询有限公司
40,东莞市华南专利商标事务所有限公司
41,美团点评
42,汇通天下（广州）科技有限公司
43,深圳淘腾网络科技有限公司
44,中亿云投资有限公司
46,北京学语乐童文化发展有限公司
48,四川康德赛医疗科技有限公司
49,南京链家房地产经纪有限公司
50,诺心食品（上海）有限公司
51,南京博为峰软件技术有限公司
52,苏州链家房地产经纪有限公司
53,北京优捷信达信息科技有限公司
54,PPmoney万惠集团
55,汇付天下有限公司
56,常州九石商务信息咨询有限公司
57,华泰期货有限公司
58,恒泰证券股份有限公司上海吴淞路证券营业部
59,宝岛眼镜
60,西安黑曜石展示设计有限责任公司
61,陕西汉唐中天信息技术有限公司
62,北京大旺食品有限公司丰台分公司（旺旺食品）
63,北京华润北贸医药经营有限公司
64,杭州原极品牌管理有限公司
65,深圳市博恒睿文化传媒有限公司
66,深圳德坤物流有限公司
67,广州坚润科技有限公司
68,华壹信融投资管理（北京）有限责任公司
69,深圳市康比特信息技术有限公司
70,深圳市中地软件工程有限公司
71,深圳市数聚能源科技有限公司
72,黑龙江省容维证券数据程序化有限公司天津分公司
73,广州九尾信息科技有限公司
74,苏州斯多福信息咨询有限公司
75,武汉众汇信资产管理有限公司
76,上海宾谷网络科技有限公司
77,杭州梦柯服饰有限公司
78,广州威曼服饰有限公司
79,湖南联信科技有限公司
80,北京新华祥瑞科技有限公司
81,重庆近友网络技术有限公司
82,上海语德教育科技有限公司
83,上海新炬网络信息技术股份有限公司
84,上海迈可服饰洗涤护理有限公司
85,北京越铖国际科技有限公司
86,北京高力国际物业服务有限公司
87,湖南爱运动体育用品有限公司
88,字节跳动
89,上海博弋信息科技有限公司
90,杭州闹海房地产经纪有限公司
91,拾影家居（上海）有限公司
92,广州沣鼎实业投资有限公司
93,天睿信科技术（北京）有限公司
94,欢聚时代（多玩YY）
95,福建彩虹叮当婴童用品有限公司
96,江苏银信融通信息科技有限公司
97,明宇创影科技（成都）有限公司
98,东腾（嘉兴）信息科技有限公司
99,北京环球国广媒体科技有限公司
100,广东万城万充
101,新湃资本投资管理（内蒙古）有限公司
102,广州市合众实业投资有限公司
103,武汉启瑞科技发展有限公司
104,杭州联华华商集团有限公司
105,江西仁和堂医药连锁有限公司
106,深圳前海用友力合金融服务有限公司
107,上海陆鹰实业有限公司
108,杭州驹马物流有限公司
109,赫基集团－总部
110,两鲜商贸（上海）有限公司
111,南京朗睿软件科技有限公司
112,深圳市华师兄弟文化传播有限公司
113,武汉顺诚嘉电子商务有限公司
114,上海守恒广告有限公司
115,优迅企业管理咨询（大连）有限公司
116,昆明柏德口腔门诊有限公司
117,上海忠信徐企业管理有限公司
118,广东金湾信息科技有限公司
119,成都鼎汇信息技术咨询有限公司
120,浙江弘达环保科技有限公司
121,广州市韩调服饰有限公司
122,北京云迹科技有限公司
123,法兴华宝汽车租赁（上海）有限公司
124,上海商情信息中心有限责任公司
125,特步（中国）广东分公司
126,杭州如笑服饰有限公司
127,重庆蜘蛛王
130,河南晟格网络科技有限公司
131,客如云科技（北京）股份有限公司
132,深圳市迷你玩科技有限公司
133,广东百事泰电子商务股份有限公司
134,上海绚瑞服饰有限公司
135,杭州安步网络科技有限公司
136,晨光文具---石家庄晨华文具有限公司
137,广州中赢实业投资有限公司
138,广州公瑾财务咨询有限公司
139,广州市米可市场服务有限公司
140,北京华信智原教育技术有限公司河北分公司
141,重庆猪八戒网络有限公司
142,广东昱升个人护理用品股份有限公司
143,深圳市百德惠电子商务有限公司
144,彩讯科技股份有限公司
145,上海发网供应链管理有限公司
146,广州市诚美涂饰工程有限公司
147,安徽颂智实业有限公司
148,小站教育
149,重庆省心宝科技有限公司
150,北京金英杰教育科技集团有限公司
151,传富置业（成都）有限公司
152,大连中科云信息技术有限公司
153,大连摩比维迪视频系统有限公司
154,杭州同花顺数据开发有限公司
155,上海唯问生物技术有限公司
156,荟鑫（北京）投资管理有限公司
157,郑州启凡计算机软件有限公司
158,江苏鼎汇嘉诚教育科技有限公司第一分部
159,东莞市天助网络信息技术有限公司
160,好孩子南通服饰有限公司
161,东莞闹海房地产经纪有限公司
162,上海康木日化有限公司
163,南京三宝科技股份有限公司
164,沈阳万嘉富盛科技有限公司
165,云南素风服饰有限公司
166,广州华腾实业投资有限公司
167,上海美豪酒店管理股份有限公司
168,上海紫燕食品有限公司
169,成都金控金融培训中心
170,深圳市盈合数字技术有限公司
171,骆驼(camel)中国
172,广州华腾实业投资有限公司
173,杭州诺贝尔陶瓷有限公司
174,广州市诚毅科技软件开发有限公司
175,沈阳链家宝业房地产经纪有限公司
176,南昌百树教育集团
177,南京市玄武区宇皋俊电子科技中心
178,合肥风聘网络科技有限公司
179,骆驼服饰
180,上海胜军投资管理有限公司
181,昌正实业（广州）有限公司
182,西安吉客印电子商务有限公司
183,南京大旺食品有限公司苏州分公司
184,琦伟（苏州）纺织有限公司
185,杭州印尚企业管理有限责任公司
186,佛山淘气贝贝服饰有限公司
187,珠海市凯丽有限公司（女装AZONA a02）
188,林氏木业
189,广州健民医药连锁有限公司
190,德高广告（上海）/申通德高
191,上海普天物流有限公司
192,安得智联科技股份有限公司
193,北京中油瑞飞信息技术有限责任公司
194,广州欧博化妆品有限公司
195,深圳市艾维时尚服饰有限公司
196,深圳市利朗达科技有限公司
197,厦门弘有信信息技术服务有限公司
198,深圳市晋年贸易有限公司
199,杭州优灿科技有限公司
200,vivo智能手机（维沃移动通信有限公司）
201,珠海诚丰文化传播有限公司
202,北京中辉时代商务咨询有限公司
203,上海志行合力网络技术有限公司深圳分公司
204,伺动营销科技(上海)有限公司
205,南京月艺商贸有限公司
206,北京中辉时代商务咨询有限公司
207,广州赛意信息科技股份有限公司
208,指南者教育
209,东莞市以纯集团有限公司
210,北京华信智原教育技术有限公司福州分公司
211,天地华宇集团
212,美味不用等
213,广州两三事服饰有限公司
214,深圳市卓旺科技有限公司
215,上海诺祺科技有限公司
216,武汉吉家房地产经纪服务有限公司
217,广东椰泰生物科技有限公司
218,上海东昌汽车投资有限公司
219,合肥常贝酒店管理有限责任公司
220,广州乐欣母婴用品有限公司
221,广州商博信息科技有限公司
222,湖北祥云天下传媒科技有限公司
223,广东菲立智能家居有限公司
224,上海葆溯医药科技有限公司
225,广州巧妆化妆品有限公司
226,武汉虾与稻餐饮管理有限公司
227,深圳市一览网络股份有限公司
228,重庆长安跨越车辆有限公司
229,北京方正科技信息产品有限公司
230,安徽尚科博文教育科技有限公司
231,南通双环经贸发展有限公司
232,深圳市百森鞋业有限公司
233,东莞市欧艺家居饰品有限公司
234,三六一度郑州鸣杨体育用品有限公司
235,杭州炫动电子商务有限公司
236,上海清聂电子商务有限公司
237,天津美维信息技术有限公司成都分公司
238,广州爱藏网电子商务有限公司
239,顺便信息科技有限公司
240,广东康之家云健康医药股份有限公司
241,浙江戈美其鞋业有限公司
242,广州足力健电子商务有限责任公司
243,成都大唐房屋中介有限公司
244,广东歌蒂诗服饰有限公司
245,上海麦寻服饰有限公司
246,小牛气（深圳）技术有限公司
247,MG小象
248,蓝鸥科技（武汉）有限公司
249,杭州越姿服装有限公司
250,天能电池集团有限公司
251,深圳市艾奴伊服饰有限公司
252,上海高欣计算机系统有限公司
253,杭州奕亨科技有限公司
254,佛山市卡尔菲特服饰有限公司
255,广东爱依服商贸有限公司
256,上海语德教育科技有限公司
257,广州大凌实业股份有限公司
258,济南南桔网络科技有限公司
259,杭州卓亨服饰有限公司
260,东莞市优韩一号服饰有限公司
261,广州市妮乔服饰有限公司
262,华润雪花啤酒（中国）有限公司云南销售分公司
263,深圳市国翔商贸有限公司
264,福州函素贸易有限公司
265,宣城金策信息科技有限公司
266,重庆杰坤文化传播有限公司
267,中山市荣实服饰有限公司
268,天伊成科技
269,广州衣酷服饰有限公司
270,苏州凯驰服饰有限公司
271,广东万富信息科技有限公司
272,杭州杜纬网络科技有限公司
273,车300
274,陕西依婷菲尔商贸有限公司
275,广州杰日鲜果汁食品有限公司
276,菲拉格慕服饰研发（嘉兴）有限公司
277,西安雅卓电子智能科技有限公司
278,广东兴发铝业有限公司
279,西安亚购信息科技有限公司
280,东莞杰高音响家具有限公司
281,苏州品超智能设备有限公司
282,哥弟—广州集集时尚服装有限公司
283,粤百年投资控股有限公司
284,威海诚益汽车销售有限公司
285,温州展泰眼镜有限公司
286,江苏中和贸易有限公司
287,四川成都贝壳闹海房地产经纪有限公司
288,宜信普惠信息咨询（北京）有限公司
289,宜信普惠信息咨询（北京）有限公司
290,去哪儿网总部
291,去哪儿网专车事业部
292,去哪儿网大住宿事业部
293,中国平安财产保险股份有限公司广东分公司
294,中国平安财产保险股份有限公司厦门分公司
295,中国平安财产保险股份有限公司内蒙古分公司
296,中国平安财产保险股份有限公司
297,中国平安财产保险股份有限公司四川分公司
298,中粮我买网有限公司
299,中移物联网有限公司
300,网易集团
301,温州优欧电子商务有限公司
302,浙江爱仕达电器股份有限公司
303,湖南机械之家信息科技有限公司
304,北京奥金智策传媒科技有限公司
306,彪洋科技（北京）有限公司
307,南极电商（上海）有限公司
308,上海凭安征信服务有限公司
309,武汉雍禾美度医疗美容门诊部有限公司
310,中移在线服务有限公司
311,东方通科技无锡有限公司
312,广州中赢实业投资有限公司
313,沈阳榴莲科技有限公司
314,广东广信通信服务有限公司
315,成都新潮传媒集团股份有限公司
316,海南富力房地产开发有限公司
317,广州优宿企业管理有限公司
318,深圳易帆互动科技有限公司
319,上海五蕴信息科技有限公司
320,北京万向卓迹商贸有限公司
321,天津兆银律师事务所
322,上海安吉星信息服务有限公司
323,上海食派士商贸发展有限公司
324,华域集团（控股）有限公司
325,青岛东石教育咨询有限公司
326,辽宁纽麦斯国际贸易有限公司
327,北京百乐惠企业管理服务有限公司
328,北京千龙新闻网络传播有限责任公司
329,广州华腾实业投资有限公司
330,深圳市海钜信达投资发展有限公司
331,富士康（南京）通讯有限公司
332,广州华腾实业投资有限公司
333,上海赛飞航空线缆制造有限公司
334,上海益玩网络科技有限公司广州分公司
335,四川瑞康创新科技有限公司
336,深圳泓石信息技术有限公司
337,秒针信息技术有限公司
338,上海东方希杰商务有限公司/东方购物/东方CJ
339,深圳市法本信息技术有限公司上海分公司
340,杭州领俊电子商务有限公司
341,北京钱得乐科技有限公司
342,成都橙视传媒科技股份公司
343,上海颐隽实业有限公司
344,广州腾羿服饰有限公司
345,上海百秋电子商务有限公司
346,广州涌智信息科技有限公司
347,广州道然信息科技有限公司
348,上海房金所金融信息服务有限公司
349,沃思信息技术服务（大连）有限公司
350,北京CCCIS信息技术有限公司
351,上海齐家网信息科技股份有限公司
352,成都罗卡基建商务信息咨询有限公司
353,苏州工品汇信息科技有限公司
354,好屋中国
355,上海图书有限公司
356,上海雷神咨询有限公司
357,北京海科融通支付服务股份有限公司
358,北京外企德科人力资源服务上海有限公司
359,上海怡亚通松立供应链管理有限公司
360,Today今天便利
361,深圳百一软件科技有限公司
362,宝胜国际
363,北京盛业恒泰投资有限公司
364,掌门1对1
365,雅智捷（上海）商贸有限公司
366,浙江博学文化生活用品有限公司
367,上海奕尚网络信息有限公司
368,上海天汉环境资源有限公司
369,广东塑擎实业有限公司
370,贵州迈知学云教育科技有限公司
371,广州市拇指派通讯科技有限公司
372,广东体必康生物科技有限公司
373,深圳万旗服饰有限公司
374,广州市百信传媒有限公司
375,广州公盈网络信息有限公司
376,广东天拓海汇科技有限公司
377,择信开发公司
378,择信开发公司
379,知名互联网企业
380,广州市嵘艺工艺品有限公司
381,广州沃康环保科技有限公司
382,盛大游戏
383,辽宁贝壳房地产经纪有限公司
384,上海二三四五网络科技有限公司
385,新年华电子商务（深圳）有限公司
386,广州云养邦互联科技有限公司
387,红岭创投电子商务股份有限公司
388,广州爱韵生物科技有限公司
389,苏州星智达管理咨询有限公司
390,上海中梁地产集团有限公司
391,广州童程童美教育科技有限公司
392,金光企业管理（上海）有限公司
393,艾莱依集团-艾莱依实业/艾莱依家纺
394,山东力威经贸有限公司
395,上海软科教育信息咨询有限公司
397,TutorABC英语
398,广州众橙广告有限公司
399,上海特朗思大宇宙信息技术服务有限公司
400,广州美丽依柜服饰有限公司
401,江西飞尚科技有限公司
402,世纪金源投资集团有限公司
403,上海邮乐网络技术有限公司
404,深圳市万生堂实业有限公司
405,房天下上海分公司
406,江苏五一互联电子商务有限公司
407,浙报数字文化集团股份有限公司
408,河南脉友会创业孵化器有限公司
409,北京思特奇信息技术股份有限公司
410,北京神脑资讯技术有限公司
411,广东金品汇商业有限公司
412,精硕科技(北京)股份有限公司
413,上海亚细亚陶瓷有限公司
414,广州力挚网络科技有限公司
415,精中教育
416,宁波长青家居用品有限公司
417,江苏天目湖旅游股份有限公司
418,广州艾力彼管理顾问有限公司
419,广东兆丰恒业黄金有限公司
420,青岛信得药业有限公司
421,沈阳链家宝业房地产经纪有限公司彩塔街店
422,宁波中集物流装备有限公司
423,房天下杭州分公司
424,杭州湃沃电子商务有限公司
425,武汉康普常青软件技术股份有限公司
426,安徽文王酿酒股份有限公司
427,清华四川能源互联网研究院
428,厦门市九鲤投资管理有限公司
429,森萨塔科技（宝应）有限公司
430,文思海辉技术有限公司Pactera Technology International Limited
432,江苏远大信息股份有限公司
433,乔达国际供应链管理(深圳)有限公司
434,广东兆丰恒业控股集团有限公司
435,上海小牛互娱智能科技有限公司
436,筑客网络技术（上海）有限公司
437,东恒万通（北京）信息咨询服务有限公司
438,浙江纳雅服饰有限公司
439,优品汽车服务（上海）有限公司
440,上海保隆汽车科技股份有限公司武汉分公司
441,重庆精思凌科技有限公司
442,宁波合众芸创财富投资管理有限公司
443,重庆中认科技有限公司
444,北京燕文物流有限公司
445,北京神州泰岳软件股份有限公司
446,The Studio（中国）
447,广州闪炫网络科技有限公司
448,河南原赫电力销售有限公司
449,浙江正泰电器股份有限公司
450,易唯思商务咨询（上海）有限公司
451,高新兴科技集团股份有限公司
452,浙江至元数据科技有限公司
453,上海优悦信息科技有限公司
454,北京益普索市场咨询有限公司
455,广州华腾实业投资有限公司
456,广东顺心快运有限公司
457,上海绿岸网络科技股份有限公司
458,上海瑞宝重车服务有限公司
459,南宁市艾洛溪建材有限公司
460,上海著鸣网络科技有限公司
461,北京贝瑞和康生物技术有限公司
462,广州市汇尚网络科技有限公司
463,上海瀛之杰企业管理顾问有限公司
464,中国平安人寿保险股份有限公司重庆市江北支公司五里店营业部
465,南京青麦供应链有限公司
466,深圳市客路网络科技有限公司
467,福建恒业影格影院投资管理有限公司
468,中国平安人寿保险股份有限公司湖南分公司
469,中国平安财产保险股份有限公司青岛分公司
470,国久大数据有限公司
471,深圳凹客信息科技有限公司
472,上海润和信息技术服务有限公司
473,四川顺丰速运有限公司
474,湖南高途教育科技有限公司
475,长安新生（深圳）金融投资有限公司
476,逸景营地投资有限公司
477,广州筷子信息科技有限公司
478,青岛东邻虎网络科技有限公司
479,广州旭升源科技有限公司
480,成都易盛融通企业管理咨询有限公司
481,上海相宜本草化妆品股份有限公司
482,广州市广德昌科技有限公司
483,上海讯实网络科技有限公司
484,上海东浩兰生网络科技有限公司
485,北京网络职业学院
486,重庆科辉医药有限公司
487,成都尼毕鲁科技股份有限公司 (tap4fun)
488,广州欣达易通科技有限公司
489,上海奥狮网络科技有限公司
490,深圳市优友互联有限公司
491,友众信业金融信息服务（上海）有限公司西安第一分公司
492,东方海外信息技术开发中心
493,广州易健科技有限公司
494,上海拉夏贝尔服饰股份有限公司
495,上海智赢健康科技有限公司
496,郑州威科姆科技股份有限公司
497,安徽智迈科技股份有限公司
498,深圳高仕达投资有限公司
499,长沙谱蓝网络科技有限公司
500,四川卓越测评咨询有限公司
501,爱尚岗网络科技（上海）有限公司
502,宝胜国际云贵区部
503,上海愉玩信息科技有限公司
504,重庆西西弗文化传播有限公司
505,广州安正软件股份有限公司
506,联洲税务师事务所有限公司
507,浙江领尚美居家居有限公司
508,上海合合信息科技发展有限公司
509,益华集团（沈阳）房地产开发有限公司
510,广东鸿特信息咨询有限公司
511,长沙酷尔科技有限公司
512,山井（深圳）进出口有限公司
513,北京麦圃国际咨询顾问有限公司
514,江西太古可口可乐饮料有限公司
515,上海源慧信息科技股份有限公司
516,深圳市世联土地房地产评估有限公司东莞分公司
517,玛泽咨询（上海）有限公司
518,惠州市万闻科技有限公司
519,五谷磨房食品集团有限公司
520,浙江零跑科技有限公司
521,菲诗小铺（上海）化妆品销售有限公司
522,苏州同舟电子商务有限公司
523,永安行科技股份有限公司
524,成都火龙果科技有限公司
525,安徽省招标集团股份有限公司
526,欧菲姿国际彩妆集团
527,武汉市有余乐科技有限公司
528,济南蓝象数控机械有限公司
529,上海北野投资管理有限公司
530,江西江铃集团新能源汽车有限公司
531,浙江建东伟业医药有限公司
532,杭州东塑信息技术有限公司
533,远成物流股份有限公司
534,上海华谊信息技术有限公司
535,重庆巨越科技有限公司
536,江苏海豚网络科技有限公司
537,上海海万信息科技股份有限公司
538,烟台千和商务信息咨询有限公司
539,上海爱发投资管理有限公司
540,缆信网络有限公司
541,深圳市陆家易企业管理咨询有限公司
542,绿叶制药集团有限公司
543,重庆市比佛利展能企业管理顾问有限公司
544,如斯（深圳）服饰有限公司
545,长沙百智忠晟商务信息咨询有限公司
546,成都六鑫服饰有限责任公司
547,微点（杭州）网络科技有限公司
548,云宠（北京）动物医疗科技有限公司
549,深圳市乐有家控股集团有限公司
550,深圳百丽商贸有限公司惠州分公司
551,长春市火昱网络科技有限公司
552,启德教育集团留学广州分公司
553,华润置地（沈阳）有限公司
554,西安世联投资咨询有限公司
555,翰仕人力资源（上海）有限公司
556,河北正奥医药科技有限公司
557,郑州三友软件科技有限公司
558,上海雪萌网络科技有限公司
559,广州蓝深电子商务有限公司
560,湖南高阳通联信息技术有限公司
561,广东凤翔传说文化传播有限公司
562,上海世一实业有限公司
564,广州禾泽服饰有限公司
565,华扬联众数字技术股份有限公司
566,HIMuomo汉崇
567,上海蔚捷互联网金融信息服务有限公司
568,碧桂园控股商管公司
569,上海新番网络科技有限公司
570,青岛联信商务咨询有限公司
571,上海传镜网络科技有限公司
572,光大证券股份有限公司
573,上海智帛企业管理咨询有限公司
574,北京晶众智慧交通科技股份有限公司
575,杭州玫隆食品有限公司
576,武汉康宁美生物科技有限公司
577,广东一方制药有限公司
578,鲁信睿浩
579,中国太平洋保险（集团）股份有限公司
580,上海甄尚信息技术有限公司
581,北京奥鹏远程教育中心有限公司
582,广州功夫投资控股集团有限公司
583,太平洋人寿保险北京分公司
584,广州市尚画服饰有限公司
585,烟台威兹曼智能信息技术有限公司
586,华为手机营销项目-2018
587,德国西克传感器
588,广州智慧城市研究院
589,伍尔特（中国）有限公司
590,广州昔古服饰有限公司
591,上海数禾信息科技有限公司
592,湖南华威金安企业管理有限公司沈阳分公司
593,长沙旺旺食品有限公司南昌分公司
595,德诚黄金集团有限公司
596,广州市番禺致丰微电器有限公司
597,深圳市城市佳人实业有限公司
598,平安普惠企业管理有限公司重庆分公司
599,三椒口腔健康股份有限公司
600,广州纳诺信息科技有限公司
601,北京无双科技有限公司上海分公司
602,亚士漆（上海）有限公司
603,周生生钻石（广东）有限公司
604,浙江优亿食品有限公司
605,李宁（中国）体育用品有限公司
607,安徽胜利科技发展有限公司
608,多多好车
609,湾流国际青年社区
610,银川仁辉信息科技有限公司
611,鹏鼎控股（深圳）股份有限公司
612,武汉美康源医药有限公司
613,深圳市云之音科技有限公司
614,深圳市亚投在线企业管理咨询有限公司
615,深圳市中电合信科技股份有限公司
